Kind,Name,AvgCyclomatic,SumCyclomatic,MaxEssential,MaxNesting
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setInicioPerRespGestor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setNome",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.Monitoramento",1,11,1,0
Public Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.Monitoramento.Monitoramento",,1,,0
Public Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.Monitoramento.Monitoramento",,1,,0
Public Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.Monitoramento.Monitoramento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Monitoramento.getDinamicaRealizada",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Monitoramento.getEmail",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Monitoramento.getNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Monitoramento.getQtd",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Monitoramento.setDinamicaRealizada",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Monitoramento.setEmail",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Monitoramento.setNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Monitoramento.setQtd",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade",1,18,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.getCurso",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.getEscolaridade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.getInicio",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.getInstituicao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.getPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.getResidenciaEm",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.getStatus",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.getTermino",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.setCurso",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.setEscolaridade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.setInicio",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.setInstituicao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.setPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.setResidenciaEm",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.setStatus",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.NivelEscolaridade.setTermino",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil",1,32,3,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.equals",,3,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.getAreasCapacitacaoInstrutor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.getAreasCultura",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.getAreasCulturaInstrutor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.getAreasEsporte",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.getAreasEsporteInstrutor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.getAreasPesquisa",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.getAreasProfissional",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.getCurriculumLattes",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.getInstrutorCapacitacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.getInstrutorCultura",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.getInstrutorEsporte",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.getPathCurriculum",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.getUsuario",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.hashCode",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.setAreasCapacitacaoInstrutor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.setAreasCultura",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.setAreasCulturaInstrutor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.setAreasEsporte",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.setAreasEsporteInstrutor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.setAreasPesquisa",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.setAreasProfissional",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.setCurriculumLattes",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.setInstrutorCapacitacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.setInstrutorCultura",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.setInstrutorEsporte",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.setPathCurriculum",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Perfil.setUsuario",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma",1,14,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma.getCompreensao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma.getEscrita",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma.getFala",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma.getIdioma",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma.getLeitura",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma.getPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma.getPerfilIdiomaKey",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma.setCompreensao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma.setEscrita",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma.setFala",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma.setIdioma",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma.setLeitura",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma.setPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdioma.setPerfilIdiomaKey",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdiomaKey",1,4,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdiomaKey.getIdiomaId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdiomaKey.getPerfilId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdiomaKey.setIdiomaId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilIdiomaKey.setPerfilId",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferencia",1,9,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferencia.getItemPreferencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferencia.getPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferencia.getPerfilPreferenciaKey",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferencia.getPreferencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferencia.setItemPreferencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferencia.setPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferencia.setPerfilPreferenciaKey",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferencia.setPreferencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferencia.toString",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferenciaKey",1,4,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferenciaKey.getPerfilId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferenciaKey.getPreferenciaId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferenciaKey.setPerfilId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.PerfilPreferenciaKey.setPreferenciaId",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.Preferencia",1,4,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Preferencia.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Preferencia.getNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Preferencia.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Preferencia.setNome",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade",1,80,4,2
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.atualizarConsolidacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.atualizarValidacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getCompetencias",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getCompetenciasAtuais",,4,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getCompetenciasChefia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getCompetenciasComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getCompetenciasConsolidado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getDificuldade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getDificuldadeAtual",,4,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getDificuldadeChefia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getDificuldadeComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getDificuldadeConsolidado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getImpacto",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getImpactoAtual",,4,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getImpactoChefia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getImpactoComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getImpactoConsolidado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getImportancia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getTitulo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getTituloAtual",,4,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getTituloChefia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getTituloComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getTituloConsolidado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getUnidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getUsuarioChefia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getUsuarioComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getUsuarioConsolidacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.getUsuarioGestor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.isConsolidada",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.isEditada",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.isExcluida",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.isValidada",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setCompetencias",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setCompetenciasChefia",,3,,2
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setCompetenciasComissao",,3,,2
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setCompetenciasConsolidado",,3,,2
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setConsolidada",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setDificuldade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setDificuldadeChefia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setDificuldadeComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setDificuldadeConsolidado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setEditada",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setExcluida",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setImpacto",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setImpactoChefia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setImpactoComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setImpactoConsolidado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setImportancia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setTitulo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setTituloChefia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setTituloComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setTituloConsolidado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setUnidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setUsuarioChefia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setUsuarioComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setUsuarioConsolidacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setUsuarioGestor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Responsabilidade.setValidada",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeFilter",1,6,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeFilter.getSituacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeFilter.getSubunidades",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeFilter.getUnidades",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeFilter.setSituacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeFilter.setSubunidades",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeFilter.setUnidades",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeSearch",1,8,1,0
Public Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeSearch.ResponsabilidadeSearch",,1,,0
Public Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeSearch.ResponsabilidadeSearch",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeSearch.getMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeSearch.getSituacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeSearch.getUnidades",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeSearch.setMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeSearch.setSituacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeSearch.setUnidades",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeSpecification",5,11,1,2
Public Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeSpecification.ResponsabilidadeSpecification",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ResponsabilidadeSpecification.toPredicate",,10,,2
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade",1,22,3,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.equals",,3,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.getChefe",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.getNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.getSigla",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.getUnidadePai",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.getViceChefe",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.hasPermissionCRUD",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.hashCode",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.isChefe",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.isChefeOrViceChefeUnidadePai",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.isExcluida",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.isViceChefe",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.setChefe",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.setExcluida",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.setNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.setSigla",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.setUnidadePai",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Unidade.setViceChefe",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.UnidadeMapeada",1,11,1,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.UnidadeMapeada.addAllUnidades",,2,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.UnidadeMapeada.addUnidade",,2,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.UnidadeMapeada.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.UnidadeMapeada.getMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.UnidadeMapeada.getUnidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.UnidadeMapeada.getUnidades",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.UnidadeMapeada.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.UnidadeMapeada.setMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.UnidadeMapeada.setUnidade",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario",1,29,3,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.equals",,3,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.getAuthorities",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.getDadosPessoais",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.getDadosProfissionais",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.getEmail",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.getPassword",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.getPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.getRoles",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.getUnidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.getUsername",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.hashCode",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.isAccountNonExpired",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.isAccountNonLocked",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.isCredentialsNonExpired",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.isEnabled",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.isHabilitado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.isSubordinado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.setDadosPessoais",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.setDadosProfissionais",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.setEmail",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.setHabilitado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.setPassword",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.setPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.setUnidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Usuario.toString",,1,,0
Package,"br.ufc.quixada.npi.gestaocompetencia.model.dto",1,18,1,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.dto.CompetenciaAutoAvaliacaoDTO",1,7,1,0
Public Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.dto.CompetenciaAutoAvaliacaoDTO.CompetenciaAutoAvaliacaoDTO",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.CompetenciaAutoAvaliacaoDTO.getAvaliacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.CompetenciaAutoAvaliacaoDTO.getCompetencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.CompetenciaAutoAvaliacaoDTO.getComportamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.CompetenciaAutoAvaliacaoDTO.setAvaliacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.CompetenciaAutoAvaliacaoDTO.setCompetencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.CompetenciaAutoAvaliacaoDTO.setComportamento",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.dto.CompetenciaDTO",1,5,1,0
Public Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.dto.CompetenciaDTO.CompetenciaDTO",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.CompetenciaDTO.getCompetencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.CompetenciaDTO.getSomatorioImportancias",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.CompetenciaDTO.setCompetencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.CompetenciaDTO.setSomatorioImportancias",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.dto.NotaDTO",1,6,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.NotaDTO.addNotaAvaliacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.NotaDTO.getNotaAvaliacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.NotaDTO.getNotaResultado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.NotaDTO.setNotaAvaliacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.NotaDTO.setNotaResultado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.dto.NotaDTO.toString",,1,,0
Package,"br.ufc.quixada.npi.gestaocompetencia.model.enums",1,67,1,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.CategoriaComportamento",1,2,1,0
